Post date,Number of Views,Location,Company name,Job title,Category,Job type,Employment term,Required candidate level,Salary,Professional skills,Soft skills
28 March 2024,1238,Yerevan,Rock-West,Senior Accountant,Accounting/Bookkeeping/Cash register,Full time,Permanent,Senior,,"['Accounting', 'Quickbooks']","['Ability to work independently', 'Attention to details']"
28 March 2024,1180,Yerevan,Coffee House Company,Բարիստա/Գանձապահ,General/professional/Other services,Flexible schedule,Permanent,,180000 AMD - 220000 AMD Net a month,[],"['Teamwork', 'Communication', 'Customer Service']"
27 March 2024,1567,Yerevan,INOGATE,QA Engineer (Manual + Auto),Software development,Full time,Contract,Mid level,,"['Python', 'C++']","['Positive attitude', 'Analytical skills', 'Teamwork']"
28 March 2024,1735,Yerevan,Burmunk Perfumery Chain,Brand Manager,Marketing/Advertising,Full time,Permanent,,,['Marketing strategy'],"['Flexible', 'Decision making', 'Creative thinking', 'Fast orientation', 'Sense of responsibility']"
28 March 2024,2055,Armavir,Philip Morris Armenia LLC,Business Builder,Sales/service management,Full time,Permanent,,,['Marketing management'],"['Negotiation  skills', 'Problem solving', 'Analytical skills', 'Communication']"
28 March 2024,3857,Yerevan,ՆՈՐ ՏՈՒՆ,Administrator,Administrative/office-work,Full time,Contract,Junior,,"['MS Office', 'English', 'Russian language']","['Proactive', 'Communication Skills']"
28 March 2024,1795,Yerevan,Ayb School,Հաղորդակցության տնօրեն,Communications/Journalism/PR,Full time,Permanent,C level,,[],['Communications']
28 March 2024,1787,Yerevan,Սահակյան Թրեյդ ՍՊԸ,Վարորդ առաքիչ,Sales/service management,Full time,Permanent,,From 250000 AMD Net a month,['Data processing'],['Time management']
28 March 2024,1929,Yerevan,A&A Nail Couture,Salon Manager-teamlead,Sales/service management,Full time,Permanent,Mid level,,"['Sales/service experience', 'Staff management', 'Management', 'Internal communications', 'Knowledge of Russian and English languages']","['Leadership skills', 'Negotiation  skills', 'Positive attitude', 'Time management', 'Problem solving', 'Conflict resolution skills', 'Customer/service oriented', 'Detail-oriented', 'Decision making', 'Fast orientation', 'Team management']"
28 March 2024,1000,Yerevan,Test Company,Shop/Manager,Sales/service management,Full time,Contract,Mid level,150000 AMD - 250000 AMD Gross a month,['Digital marketing'],[]
28 March 2024,1318,Yerevan,iBooben Development,Risk Manager,Other IT,Full time,Permanent,Mid level,,"['Risk management', 'Analytical and Mathematical skills', 'Data analysis', 'Knowledge of sports rules']","['Positive attitude', 'Time management', 'Problem solving', 'Communication Skills']"
28 March 2024,1102,Yerevan,Hosteeva LLC,Call Center Supervisor,Other IT,Full time,Permanent,Mid level,,['Zendesk։ Customer Service Software & Sales CRM'],['Leadership skills']
27 March 2024,1157,Yerevan,SoftConstruct,Senior Copywriter (US)/VBET,Content writing,Full time,Permanent,Senior,,['Content writing'],[]
28 March 2024,1108,Yerevan,Hosteeva LLC,Opeations Director Assistant,Administrative/office-work,Full time,Permanent,Mid level,,['MS Excel'],['Problem solving']
28 March 2024,985,Yerevan,Chronograph,Housekeeper,Executive,Part time,Permanent,Mid level,,['Customer Service skills'],['Customer/service oriented']
28 March 2024,1235,Yerevan,Brand Leader,Ներմուծման մենեջեր,Procurement/Logistics/Courier,Full time,Permanent,Mid level,From 250000 AMD Net a month,['Importing skills'],"['Ability to work independently', 'Negotiation  skills', 'Written communication skills', 'Detail-oriented']"
28 March 2024,1464,Yerevan,SPORTMASTER,Кладовщик,Retail business,Full time,Contract,Mid level,,['Warehouse logistics'],['Organizational skills']
28 March 2024,1314,Yerevan,Democracy International,Finance & Operations Manager,Finance Management,Full time,Contract,Senior,,"['Finance', 'Financial controlling', 'Financial management']","['Negotiation  skills', 'Written communication skills']"
28 March 2024,976,Yerevan,Democracy International,Finance & Operations Assistant,Finance Management,Full time,Contract,Senior,,"['Administrative support', 'Finance', 'Financial management']","['Written communication skills', 'Time management']"
28 March 2024,1432,Yerevan,“Digital Line” Limited Liability Company,International Customer Support Specialist (with the knowledge of the Arabic language),Entertainment,Full time,Contract,Junior,From 350000 AMD Net a month,['Computer knowledge'],['Communication']
28 March 2024,1012,Yerevan,“Digital Line” Limited Liability Company,Offre d'emploi Spécialiste du support de la clientèle international (avec la connaissance du français),Entertainment,Full time,Contract,Junior,From 350000 AMD Net a month,['Computer knowledge'],['Communication']
28 March 2024,1009,Yerevan,Premium Machinery AM LLC,Corporate Sales Manager,Sales/service management,Full time,Permanent,Mid level,,[],"['Negotiation  skills', 'Customer/service oriented', 'Loyalty']"
28 March 2024,1410,Yerevan,EcoVille LLC,Executive Assistant,Administrative/office-work,Full time,Permanent,,,"['MS Office', 'Google Workspace']","['Ability to work independently', 'Written communication skills', 'Time management', 'Problem solving', 'Ability to work under pressure']"
28 March 2024,2458,Yerevan,One Planet Studios Armenia,Data Entry Specialist,Data Research/Analysis,Part time,Permanent,Mid level,,"['MS Excel', 'English']","['Flexible', 'Detail-oriented', 'Analytical skills', 'Fast learning ability', 'Communication Skills']"
28 March 2024,984,Abovyan,"GNC-ALFA CJSC, Rostelecom Arm",Data center cooling and air conditioning operations engineer,Mechanical/Engineering,Full time,Contract,Mid level,,"['Electrical Engineering', 'Ventilation and Air Conditioning Systems']",[]
28 March 2024,1894,Yerevan,Relum,Casino Operation Specialist,Sales/service management,Full time,Permanent,Mid level,,[],"['Problem solving', 'Detail-oriented', 'Goal-oriented']"
28 March 2024,844,Yerevan,Վոլտա / Volta,Ինժեներ  նախագծող,General/professional/Other services,Full time,Contract,,,['AutoCAD'],"['Ability to work independently', 'Negotiation  skills', 'Design skills', 'Time management', 'Adaptability']"
28 March 2024,1953,Yerevan,Relum,Casino Support Specialist,Sales/service management,Full time,Permanent,Mid level,,['MS Office'],"['Written communication skills', 'Flexible', 'Decision making', 'Fast orientation']"
28 March 2024,761,Yerevan,Relum,Casino Support Specialist,Sales/service management,Full time,Permanent,Mid level,,['MS Office'],"['Written communication skills', 'Flexible', 'Decision making', 'Fast orientation']"
28 March 2024,1154,Yerevan,Նյու Ֆորմ ՍՊԸ,գործավար-թարգմաչուհի,Administrative/office-work,Full time,Contract,,,[],['Flexible']
28 March 2024,1492,Yerevan,Digitain,Junior Risk  Monitoring Specialist,Data Research/Analysis,Full time,Permanent,Junior,,"['MS Excel', 'Power BI']","['Problem solving', 'Analytical skills']"
28 March 2024,1078,Yerevan,Digitain,Casino Risk Management Specialist,Finance Management,Full time,Permanent,Junior,,"['MS Excel', 'English', 'Russian language']","['Sense of responsibility', 'Quick learner', 'Team player']"
28 March 2024,1263,Yerevan,ARMENIAN NATIONAL INTERESTS FUND CJSC (ANIF),Legal Counsel,Legal,Full time,Permanent,Mid level,,"['Employment & labour law of the RA', 'Corporate Law', 'Administrative Law']","['Ability to work independently', 'Positive attitude', 'Time management', 'Problem solving', 'Conflict resolution skills', 'Hardworking', 'negotiation', 'non-conflict']"
28 March 2024,1643,Yerevan,Foody,Product Manager intern,Sales/service management,Full time,Permanent,Junior,,['Business management'],"['Leadership skills', 'Time management', 'Problem solving', 'Flexible', 'Teamwork']"
27 March 2024,838,Yerevan,LanAr Service LLC,Mid+/Senior Embedded Software Engineer,Software development,Full time,Permanent,Mid level,,['C/C++'],"['Teamwork', 'Fast learning ability']"
28 March 2024,1075,Yerevan,Evolution,Live Խաղավար,Entertainment,Flexible schedule,Permanent,Student,,['English'],"['Positive attitude', 'Adaptability']"
28 March 2024,1177,Yerevan,iBooben Development,Customer support specialist - (Mixed shift) Turkish,Sales/service management,Full time,Permanent,Junior,,[],"['Written communication skills', 'Positive attitude', 'Problem solving', 'Customer/service oriented', 'Fast orientation']"
28 March 2024,1622,Yerevan,Globbing,Оператор call-центра,Sales/service management,Full time,Permanent,Junior,,"['MS Excel', 'MS Windows, MS Office', 'Asana']","['Negotiation  skills', 'Written communication skills', 'Positive attitude', 'Problem solving', 'Customer/service oriented']"
28 March 2024,1471,Yerevan,SoftConstruct,Operations Manager,Business/Management,Full time,Permanent,Mid level,,"['MS Office', 'Operational management']","['Negotiation  skills', 'Time management', 'Detail-oriented', 'Goal-oriented', 'Logical thinking', 'Reliability', 'Ability to deal with new technologies']"
28 March 2024,1991,Yerevan,FlyOne Armenia,Call centre specialist,Sales/service management,Full time,Permanent,,,[],['Customer/service oriented']
27 March 2024,6140,Yerevan                                            (Remote),Little Bali House,Social Media Enthusiast,Marketing/Advertising,Full time,Permanent,,1500 USD - 1500 USD Net a month,['Social Media Marketing'],['Product Marketing']
27 March 2024,1059,Yerevan,TokenWin,Senior UI/UX Designer,UI/UX/Graphic Design,Full time,Permanent,Senior,,['UI/UX'],['Teamwork']
27 March 2024,1818,Yerevan                                            (Remote),Balance Marketing Studio,Social Media Manager,Marketing/Advertising,Full time,Permanent,Mid level,,[],"['Negotiation  skills', 'Written communication skills', 'Positive attitude', 'Time management', 'Flexible', 'Detail-oriented', 'Goal-oriented', 'Fast orientation', 'Team player']"
27 March 2024,1323,Yerevan,Globbing,Policy and Process Manager,Business/Management,Full time,Permanent,C level,,"['MS Office', 'Asana']","['Ability to work independently', 'Negotiation  skills', 'Time management', 'Problem solving', 'Adaptability', 'Flexible', 'Detail-oriented', 'Logical thinking', 'Critical thinking', 'Teamwork']"
27 March 2024,1259,Yerevan,ԱյԱյ Սեք,Տեխնիկական աջակցման մասնագետ,Security,Full time,Contract,Senior,,[],"['Time management', 'Problem solving', 'Fast orientation']"
27 March 2024,1207,Yerevan,Art Lunch,Financial Analyst,Finance Management,Full time,Permanent,Senior,,"['Risk management', 'MS Office', 'iiko']","['Time management', 'Analytical skills', 'Teamwork']"
27 March 2024,1359,Yerevan,Tour Advice Armenia,Արտագնա տուր մենեջեր,Tourism/Hospitality/HoReCa,Full time,Permanent,Mid level,,[],['Teamwork']
27 March 2024,1050,Yerevan,FYM Management,Front Desk Manager,Tourism/Hospitality/HoReCa,Full time,Permanent,Mid level,,"['Advanced English knowledge', 'Russian language']",['Communication']
27 March 2024,1572,Yerevan,Yerevan Chocolate Company CJSC,Logistics Specialist,Procurement/Logistics/Courier,Full time,Permanent,Senior,,['RA Procurement Legislation'],"['Personal branding', 'Negotiation  skills', 'Time management', 'Communication skills in different languages']"
27 March 2024,1430,Yerevan,AMIO BANK,Customer Relationship Management Unit /CRM/ Chief specialist,Banking/credit,Full time,Contract,Senior,,"['Banking legislation of RA', 'SQL', 'MS Office', 'English', 'Power BI', 'Russian language', 'Armenian', 'ArmSoft Bank']","['enterprising', 'Communication', 'Open-Mindedness']"
26 March 2024,800,Yerevan,INOGATE,Automatic Control System Designer,Other IT,Full time,Permanent,Mid level,,[],"['Design skills', 'Creative thinking']"
27 March 2024,841,Yerevan,Ucom,Սարքավորումների վաճառքի մասնագետ,Sales/service management,Full time,Temporary,Junior,,"['MS Windows, MS Office']","['Presentation skills', 'Fast learning ability', 'Communication skills in different languages']"
27 March 2024,941,Yerevan,AeroDynamics,Էլեկտրոնիկայի տեխնիկ/ինժեներ,Production,Full time,Permanent,Mid level,,['Electronics'],['Teamwork']
27 March 2024,1038,Yerevan,Green Residential Park LLC,Marketing and SMM specialist,Marketing/Advertising,Full time,Permanent,Mid level,,['SMM'],['Written communication skills']
27 March 2024,965,Yerevan,SoftConstruct,Marketing Specialist,Marketing/Advertising,Full time,Permanent,Mid level,,"['Digital marketing', 'Google Ads']","['Time management', 'Customer/service oriented', 'Adaptability', 'Creative thinking', 'Result-oriented', 'Continuous learning drive']"
24 March 2024,921,Yerevan,PandaTech LLC,Senior .NET Backend Engineer,Software development,Full time,Permanent,Senior,,"['Entity framework', 'Project management', 'RabbitMQ', 'Redis', 'Scrum', 'SQL database development', 'Microservices', 'CI/CD', '.net core', 'Agile']","['Problem solving', 'Analytical skills', 'Responsibility', 'Managerial skills', 'leadership', 'Communication Skills']"
27 March 2024,872,Yerevan,AraratBank OJSC,Դիլինգային կենտրոնի ավագ դիլեր,Banking/credit,Full time,Contract,Senior,,"['ArmSoft accounting software', 'Banking legislation of RA']","['Analytical skills', 'Teamwork', 'Result-oriented']"
27 March 2024,732,Yerevan,AeroDynamics,Ավիամոդելների պատրաստման մասնագետ,Production,Full time,Permanent,Mid level,,['Skills in Production Area'],['Teamwork']
27 March 2024,1242,Yerevan,AeroDynamics,Software Test Engineer,Software development,Full time,Permanent,Senior,,['Software Testing'],[]
27 March 2024,1155,Yerevan,SoftLand LLC,Risk & Fraud Manager,Finance Management,Full time,Permanent,,,['Risk management'],[]
27 March 2024,1023,Yerevan,MAX E-commerce Int,Senior Java Developer,Software development,Full time,Permanent,Senior,,"['JUnit', 'Maven', 'Mockito framework', 'TDD - Test driven development', 'CI/CD', 'Git']","['Ability to work independently', 'Leadership skills', 'Negotiation  skills', 'Positive attitude', 'Problem solving']"
27 March 2024,958,Yerevan,SoftConstruct,Marketing Manager,Marketing/Advertising,Full time,Permanent,Mid level,,"['Digital marketing', 'Google analytics', 'Google Ads', 'Marketing Analysis']","['Positive attitude', 'Time management', 'Customer/service oriented', 'Adaptability', 'Flexible', 'Detail-oriented', 'Goal-oriented', 'Fast learning ability', 'Proactive', 'Result-oriented']"
27 March 2024,1972,Yerevan,Artsolution R&D,QA Engineer,Quality Assurance /Control,Full time,Permanent,Junior,,[],"['Ability to work independently', 'Positive attitude', 'Teamwork']"
27 March 2024,4611,Yerevan                                            (Remote),MIMO Bike,Call center operator,Sales/service management,Remote,Permanent,,From 120000 AMD Net a month,['Computer knowledge'],['Communication']
27 March 2024,1357,Yerevan,Intelinair,Python / Cloud Engineer,Software development,Full time,Permanent,Mid level,,"['Python', 'AWS']",[]
27 March 2024,1847,Yerevan                                            (Remote),Alison,Junior/Middle QA Engineer,Quality Assurance /Control,Full time,Permanent,,,['Selenium'],"['Analytical skills', 'Teamwork']"
