Post date,Number of Views,Location,Company name,Job title,Category,Job type,Employment term,Required candidate level,Salary,Professional skills,Soft skills
05 April 2024,884,Yerevan,IDBank CJSC,Բիզնես գործընթացների զարգացման առաջատար մասնագետ,Banking/credit,Full time,Permanent,Mid level,,"['CRM', 'LSoft']","['Negotiation  skills', 'Detail-oriented']"
05 April 2024,1443,Yerevan,Level77,Sales specialist,Sales/service management,Part time,Contract,Mid level,,[],"['Ability to work independently', 'Positive attitude', 'Flexible', 'Goal-oriented']"
05 April 2024,865,Yerevan,ՅՈՒՆԻԲԱՆԿ ԲԲԸ,Կորպորատիվ կոմիսիոն  բիզնեսի գծով տեղակալ,Banking/credit,Full time,Permanent,Senior,,"['MS Windows, MS Office']","['Teamwork', 'Communications']"
05 April 2024,1283,Yerevan,Gravity LLC,Construction Project Manager,Product/Project Management,Full time,Permanent,,,"['Business relationship building', 'Construction supervision', 'Data processing', 'Project management']","['Ability to work independently', 'Leadership skills', 'Negotiation  skills', 'Written communication skills', 'Time management', 'Problem solving', 'Conflict resolution skills', 'Flexible', 'Detail-oriented', 'Analytical skills', 'Teamwork', 'Fast orientation', 'Sense of responsibility']"
05 April 2024,1023,Yerevan,TeamViewer Armenia,Senior Product Marketing Manager (all genders),Marketing/Advertising,Full time,Permanent,Senior,,"['SaaS', 'English', 'B2B marketing']","['Positive attitude', 'Teamwork', 'Responsibility', 'Communication Skills']"
05 April 2024,1268,Yerevan,SoftConstruct,Casino Product Manager VBET,Product/Project Management,Full time,Permanent,Mid level,,['Product management'],"['Adaptability', 'Flexible']"
05 April 2024,1610,Yerevan,ArctX Solution LLC,UI Developer,Software development,Full time,Permanent,Mid level,,"['HTML/CSS', 'Figma', 'SpringBuilder', 'WIX']","['Time management', 'Problem solving', 'Analytical skills', 'Multitasking', 'Attention to details', 'Communication Skills']"
05 April 2024,2929,Yerevan,Անդակո ՍՊԸ,Ադմինիստրատիվ աշխատակից,Administrative/office-work,Full time,Permanent,Mid level,,['MS Office'],['Teamwork']
05 April 2024,1878,Yerevan,TRANSPORT LLC,Customer service specialist,Administrative/office-work,Full time,Permanent,Mid level,,['MS Office'],"['Negotiation  skills', 'Time management', 'Problem solving', 'Customer/service oriented']"
05 April 2024,1056,Yerevan,AMIO BANK,Chief specialist  of Enforcement proceedings and bankruptcy case problem asset recovery Unit,Banking/credit,Full time,Permanent,Senior,,"['Civil law of RA', 'Armenian Legislation', 'Bankruptcy law']","['Negotiation  skills', 'Written communication skills']"
05 April 2024,1101,Yerevan,ArctX Solution LLC,Risk Management Specialist,Other IT,Full time,Permanent,Mid level,,['MS Excel'],"['Time management', 'Customer/service oriented', 'Detail-oriented', 'Fast learning ability']"
05 April 2024,1031,Yerevan,FAB Group LLC,Store Manager,Sales/service management,Full time,Permanent,Senior,,"['Sales/service experience', 'Staff management', 'Performance management']","['Leadership skills', 'Negotiation  skills', 'Positive attitude', 'Time management']"
05 April 2024,1410,Yerevan,SOS Children's Villages Armenia,Պատվիրակ,NGO/Nonprofit,Fixed term contract,Contract,Junior,,['Fundraising'],['Communication Skills']
05 April 2024,1117,Yerevan,Armenian Card CJSC,Fraud Risk Analyst,Data Research/Analysis,Full time,Permanent,,,[],"['Analytical skills', 'Fast learning ability', 'Attention to details', 'Ability to keep deadlines']"
05 April 2024,816,Yerevan,ITAL SOLAR,Digital marketing specialist,Marketing/Advertising,Full time,Permanent,Senior,,"['Digital marketing', 'Search engine optimization/marketing', 'Marketing research', 'Marketing strategy']","['Written communication skills', 'Time management', 'Decision making', 'Creative thinking', 'Teamwork']"
05 April 2024,1217,Yerevan,Move2Armenia Career,SMM Manager/Strategist,Marketing/Advertising,Full time,Civil contract,Mid level,From 250000 AMD Net a month,"['Strategic marketing', 'SMM']",[]
05 April 2024,1266,Yerevan,SQUARE SIGNS ARMENIA,Product Manager,Software development,Full time,Contract,Mid level,,"['Product management', 'Strategic marketing', 'SDLC', 'Product design']","['Leadership skills', 'Time management', 'Analytical skills', 'Multitasking', 'Team management']"
05 April 2024,2811,Yerevan,Mantashyants Entrepreneurs Union,Administrative Assistant,Administrative/office-work,Full time,Permanent,Junior,,[],"['Customer/service oriented', 'Flexible', 'Goal-oriented', 'Teamwork', 'Fast learning ability']"
05 April 2024,1695,Yerevan,Mantashyants Entrepreneurs Union,Community Manager,Administrative/office-work,Full time,Permanent,Junior,120000 AMD - 160000 AMD Net a month,['MS Excel'],"['Negotiation  skills', 'Design skills', 'Time management', 'Problem solving', 'Goal-oriented']"
05 April 2024,1357,Yerevan,AAB Construction,Office Manager,Administrative/office-work,Full time,Permanent,Mid level,,"['MS Windows, MS Office']","['Positive attitude', 'Customer/service oriented', 'Detail-oriented']"
05 April 2024,850,Yerevan,AAB Construction,Տեխնիկաների սպասարկման մասնագետ,Mechanical/Engineering,Full time,Permanent,Senior,,"['MS Excel', 'MS Windows, MS Office']","['Time management', 'Problem solving', 'Conflict resolution skills', 'Flexible', 'Detail-oriented']"
05 April 2024,767,Yerevan,AAB Construction,Sales Manager in Real Estate,Sales/service management,Full time,Permanent,Mid level,,"['Sales/service experience', 'CRM', 'B2C sales']","['Negotiation  skills', 'Positive attitude', 'Problem solving', 'Customer/service oriented', 'Communication Skills']"
05 April 2024,811,Yerevan,AAB Construction,Մեխանիկ/Արտադրության պատասխանատու,Mechanical/Engineering,Full time,Permanent,Mid level,,"['Business relationship building', 'MS Windows, MS Office']","['Ability to work independently', 'Negotiation  skills', 'Time management', 'Problem solving', 'Flexible']"
05 April 2024,1208,Yerevan,FastBank CJSC,Գանձապահ՝ «Շենգավիթ» մասնաճյուղում 18:00-01:00 աշխատաժամանակով,Banking/credit,Full time,Other,,,"['English', 'Armenian']",['Time management']
05 April 2024,722,Yerevan,Armenian Card CJSC,Risk &amp; Compliance Specialist,Audit/Compliance,Full time,Permanent,,,"['Risk management', 'Audit']","['Creative thinking', 'Analytical skills', 'Communication']"
05 April 2024,1075,Yerevan,Armenian Card CJSC,System/DB Administrator,System Admin/Engineer,Full time,Contract,,,"['ORACLE DB', 'Linux', 'TCP/IP', 'MS SQL']",[]
05 April 2024,1318,Yerevan,Art Lunch,SMM Specialist,Marketing/Advertising,Full time,Contract,Mid level,,[],"['Teamwork', 'Creativity', 'Proactive']"
05 April 2024,2055,Yerevan,TELUS International AI Inc,Remote-Based | Online Ads Assessor (Russian Language),Other IT,Part time,Freelance,,,['Data processing'],['Flexible']
05 April 2024,1203,Yerevan,iTeam,Social Media Manager Intern,Marketing/Advertising,Full time,Internship,Junior,,"['Marketing research', 'SMM']","['Negotiation  skills', 'Written communication skills', 'Positive attitude', 'Time management', 'Customer/service oriented', 'Flexible', 'Attention to details', 'Sense of humour', 'Team player']"
05 April 2024,1104,Yerevan,ԱՄԲԱ ԳՐՈՒՊ -1,assembly works of metal constructions,Construction,Full time,Contract,,9000 AMD - 14000 AMD Net a day,[],"['Time management', 'Detail-oriented', 'Teamwork', 'Fast learning ability', 'Responsibility']"
05 April 2024,964,Yerevan,TeamViewer Armenia,"QA Automation Engineer, Frontline (all genders)",Quality Assurance /Control,Full time,Permanent,Mid level,,"['Java', 'Quality assurance', 'Cypress']","['Positive attitude', 'Teamwork', 'Responsibility', 'Communication Skills']"
05 April 2024,1384,Yerevan,TUMO Center for Creative Technologies,Hospitality Coordinator,Tourism/Hospitality/HoReCa,Full time,Permanent,Junior,,['Hospitality'],[]
05 April 2024,1421,Yerevan,Mobile Centre,Seller-Consultant / Yerevan,Sales/service management,Full time,Permanent,Junior,,"['Customer Service skills', '1C', 'PC', 'Computer Science', 'Maintenance']","['Problem solving', 'Customer/service oriented', 'Hardworking', 'Personal discipline', 'enterprising', 'Perseverance', 'resourcefulness']"
05 April 2024,629,Yerevan,BDO Armenia CJSC,Assistant to Tax Manager,Audit/Compliance,Full time,Permanent,Mid level,,"['Tax legislation of RA', 'Accounting']","['Positive attitude', 'Time management', 'Problem solving']"
03 April 2024,2244,Yerevan,Միջնաբերդ Ալկո,Տեխնոլոգի օգնական,Production,Full time,Contract,Mid level,,"['MS Word', 'MS Excel', 'MS Outlook']","['Ability to work independently', 'Negotiation  skills', 'Positive attitude', 'Time management', 'Fast learning ability']"
05 April 2024,939,Yerevan,SoftLand LLC,Senior Product Designer,UI/UX/Graphic Design,Full time,Permanent,Senior,,['Product design'],[]
05 April 2024,1656,Yerevan,Rubinar LLC,Sales Manager,Sales/service management,Full time,Permanent,,,"['Solar Energy', 'Brand promotion', 'Sales', 'Marketing management', 'B2B sales', 'B2C']","['Creative thinking', 'Teamwork', 'Fast learning ability', 'Ability to work under pressure', 'Hardworking']"
05 April 2024,953,Yerevan,TokenWin,Customer Support Agent (English and Russian Languages),Sales/service management,Full time,Permanent,,,"['Customer Service skills', 'Customer relationship management']","['Positive attitude', 'Time management', 'Problem solving', 'Customer/service oriented', 'Flexible', 'Detail-oriented', 'Team player']"
05 April 2024,1857,Yerevan,Jermuk International Pepsi-Cola Bottler LLC,Talent Acquisition Specialist,Human Resources,Full time,Permanent,Mid level,,"['Recruitment/talent acquisition', 'Interviewing techniques', 'MS Office', 'Feedback management', 'Advanced English knowledge', 'Mass recruitment', 'Sourcing']","['Negotiation  skills', 'Time management', 'Result-oriented', 'Organizational skills', 'Communication Skills']"
05 April 2024,892,Yerevan,Davel Creative Agency,SMM Specialist,Marketing/Advertising,Full time,Permanent,Mid level,,"['Digital marketing', 'SMM']","['Positive attitude', 'Flexible', 'Detail-oriented', 'Teamwork']"
05 April 2024,2250,Yerevan                                            (Remote),Wallet,Accountant,Accounting/Bookkeeping/Cash register,Full time,Permanent,Senior,To 2000 USD Net a month,[],[]
04 April 2024,1467,Yerevan,Yerani Travel LLC,Tour administrator,Tourism/Hospitality/HoReCa,Full time,Permanent,C level,,['Computer knowledge'],"['Leadership skills', 'Written communication skills']"
04 April 2024,1133,Yerevan,Noor Wedding Armenia,Marketing specialist,Marketing/Advertising,Full time,Permanent,,,"['Business relationship building', 'Digital marketing']","['Negotiation  skills', 'Flexible', 'Creative thinking', 'Analytical skills', 'Logical thinking', 'Teamwork', 'Creativity', 'Constant drive for self-development']"
04 April 2024,1824,Yerevan,ARARA LLC,Incoming Tour Manager,Tourism/Hospitality/HoReCa,Full time,Permanent,,120000 AMD - 150000 AMD Net a month,"['Incoming tourism', 'Tourism management']","['Problem solving', 'Customer/service oriented', 'Hardworking', 'Sense of responsibility', 'Managing a quality service', 'Attention to details']"
04 April 2024,990,Yerevan,Hosteeva LLC,SMM մասնագետ,Marketing/Advertising,Full time,Contract,Mid level,,['Social Media Marketing'],['Positive attitude']
04 April 2024,1238,Yerevan,FastMedia,Chief Financial Officer,Finance Management,Full time,Permanent,C level,,['Finance'],"['Time management', 'Problem solving', 'Detail-oriented', 'Multitasking']"
04 April 2024,1593,Yerevan,Messier 53 Hotel Yerevan,Night Shift Receptionist,Tourism/Hospitality/HoReCa,Full time,Permanent,,From 100000 AMD Net a month,[],"['Negotiation  skills', 'Customer/service oriented', 'Teamwork']"
04 April 2024,693,Yerevan,LinkyJuice,Link-Building Specialist,Marketing/Advertising,Full time,Permanent,Junior,,['SEO'],"['Negotiation  skills', 'Positive attitude', 'Teamwork']"
04 April 2024,965,Yerevan,TUMO Center for Creative Technologies,English Langauge Communications specialist (Native),Communications/Journalism/PR,Full time,Permanent,Mid level,,"['English', 'Armenian']",['Communication']
04 April 2024,865,Yerevan,SoftConstruct,Senior Recruiter,Human Resources,Full time,Contract,Senior,,"['Civil law of RA', 'Recruitment/talent acquisition', 'International humanitarian work experience']","['Ability to work independently', 'Leadership skills', 'Written communication skills']"
04 April 2024,1166,Yerevan,SoftConstruct,Խաղավարի Օգնական,Entertainment,Full time,Other,,,"['Photography', 'English']","['Artistic skills', 'Positive attitude', 'Conflict resolution skills', 'Flexible']"
04 April 2024,1094,Yerevan,SoftConstruct,SMM and PR Specialist/VBET,Marketing/Advertising,Full time,Permanent,Mid level,,['SMM'],"['Proactive', 'Communication']"
04 April 2024,1292,Yerevan,SoftConstruct,Game Presenter,General/professional/Other services,Full time,Permanent,Student,,[],['Responsibility']
04 April 2024,994,Yerevan,SoftConstruct,Խաղավար,Entertainment,Full time,Permanent,Student,,"['Photography', 'English']","['Artistic skills', 'Positive attitude', 'Conflict resolution skills', 'Flexible']"
04 April 2024,978,Yerevan,SoftConstruct,Recruiter,Human Resources,Full time,Permanent,Mid level,,"['Civil law of RA', 'Recruitment/talent acquisition', 'International humanitarian work experience']","['Ability to work independently', 'Leadership skills', 'Negotiation  skills', 'Written communication skills']"
04 April 2024,2119,Yerevan,SoftConstruct,Տեսահսկման բաժնի աշխատակից,Security,Full time,Contract,Junior,,['Windows Server'],['Detail-oriented']
04 April 2024,1264,Yerevan,Business Development Group (BDG),Partnership Manager,Education/training,Full time,Permanent,Mid level,,"['B2B sales', 'B2B marketing']","['Negotiation  skills', 'Active listening']"
04 April 2024,1134,Yerevan,The Alexander Yerevan Hotel,Լողավազանի աշխատակից/ Pool Attendant,Tourism/Hospitality/HoReCa,Full time,Permanent,,,[],"['Positive attitude', 'Flexible', 'Goal-oriented', 'Fast learning ability', 'Ability to work under pressure']"
04 April 2024,1103,Yerevan,SoftConstruct,Licensing and Certification Specialist,Business/Management,Full time,Permanent,Mid level,,['Practical Legal Skills'],['Hardworking']
04 April 2024,1580,Yerevan,«Էրեբունի» ԲԿ,ՄՌԿ դեպարտամենտի ղեկավար,Human Resources,Full time,Other,,,['ArmSoft accounting software'],[]
04 April 2024,985,Yerevan,DIGITAI LLC,Accountant,Accounting/Bookkeeping/Cash register,Full time,Permanent,Mid level,,"['ArmSoft accounting software', 'Accounting']","['Time management', 'Adaptability']"
